"Series ID","Industry","State"
"SMU24000007072100001","Accommodation","Maryland"
"SMU24000007072200001","Food Services and Drinking Places","Maryland"
"SMU24000008000000001","Other Services","Maryland"
"SMU24000008081200001","Personal and Laundry Services","Maryland"
"SMU24000009000000001","Government","Maryland"
"SMU24000009091000001","Federal Government","Maryland"
"SMU24000009092000001","State Government","Maryland"
"SMU24000009092161101","State Government Educational Services","Maryland"
"SMU24000009092200001","State Government Excluding Education","Maryland"
"SMU24000009093000001","Local Government","Maryland"
"SMU24000009093161101","Local Government Educational Services","Maryland"
"SMU24000009093200001","Local Government excluding Educational Services","Maryland"
"SMU42000000000000001","Total Nonfarm","Pennsylvania"
"SMU42000000500000001","Total Private","Pennsylvania"
"SMU42000000600000001","Goods Producing","Pennsylvania"
"SMU42000000700000001","Service-Providing","Pennsylvania"
"SMU42000000800000001","Private Service Providing","Pennsylvania"
"SMU42000001000000001","Mining and Logging","Pennsylvania"
"SMU42000001021000001","Mining, Quarrying, and Oil and Gas Extraction","Pennsylvania"
"SMU42000001021210001","Coal Mining","Pennsylvania"
"SMU42000001500000001","Mining, Logging and Construction","Pennsylvania"
"SMU42000002000000001","Construction","Pennsylvania"
"SMU42000002023600001","Construction of Buildings","Pennsylvania"
"SMU42000002023700001","Heavy and Civil Engineering Construction","Pennsylvania"
"SMU42000002023800001","Specialty Trade Contractors","Pennsylvania"
"SMU42000002023820001","Building Equipment Contractors","Pennsylvania"
"SMU42000003000000001","Manufacturing","Pennsylvania"
"SMU42000003100000001","Durable Goods","Pennsylvania"
"SMU42000003132100001","Wood Product Manufacturing","Pennsylvania"
"SMU42000003132700001","Nonmetallic Mineral Product Manufacturing","Pennsylvania"
"SMU42000003133100001","Primary Metal Manufacturing","Pennsylvania"
"SMU42000003133110001","Iron and Steel Mills and Ferroalloy Manufacturing","Pennsylvania"
"SMU42000003133200001","Fabricated Metal Product Manufacturing","Pennsylvania"
"SMU42000003133300001","Machinery Manufacturing","Pennsylvania"
"SMU42000003133400001","Computer and Electronic Product Manufacturing","Pennsylvania"
"SMU42000003133500001","Electrical Equipment, Appliance, and Component Manufacturing","Pennsylvania"
"SMU42000003133600001","Transportation Equipment Manufacturing","Pennsylvania"
"SMU42000003133700001","Furniture and Related Product Manufacturing","Pennsylvania"
"SMU42000003133900001","Miscellaneous durable goods manufacturing","Pennsylvania"
"SMU42000003200000001","Non-Durable Goods","Pennsylvania"
"SMU42000003231100001","Food Manufacturing","Pennsylvania"
"SMU42000003232300001","Printing and Related Support Activities","Pennsylvania"
"SMU42000003232500001","Chemical Manufacturing","Pennsylvania"
"SMU42000003232540001","Pharmaceutical and Medicine Manufacturing","Pennsylvania"
"SMU42000003232600001","Plastics and Rubber Products Manufacturing","Pennsylvania"
"SMU42000004000000001","Trade, Transportation, and Utilities","Pennsylvania"
"SMU42000004100000001","Wholesale Trade","Pennsylvania"
"SMU42000004142300001","Merchant Wholesalers, Durable Goods","Pennsylvania"
"SMU42000004142400001","Merchant Wholesalers, Nondurable Goods","Pennsylvania"
"SMU42000004142500001","Wholesale Electronic Markets and Agents and Brokers","Pennsylvania"
"SMU42000004200000001","Retail Trade","Pennsylvania"
"SMU42000004244100001","Motor Vehicle and Parts Dealers","Pennsylvania"
"SMU42000004244110001","Automobile Dealers","Pennsylvania"
"SMU42000004244200001","Furniture and Home Furnishings Stores","Pennsylvania"
"SMU42000004244300001","Electronics and Appliance Stores","Pennsylvania"
"SMU42000004244400001","Building Material and Garden Equipment and Supplies Dealers","Pennsylvania"
"SMU42000004244500001","Food and Beverage Stores","Pennsylvania"
"SMU42000004244510001","Grocery Stores","Pennsylvania"
"SMU42000004244600001","Health and Personal Care Stores","Pennsylvania"
"SMU42000004244700001","Gasoline Stations","Pennsylvania"
"SMU42000004244800001","Clothing and Clothing Accessories Stores","Pennsylvania"
"SMU42000004244810001","Clothing Stores","Pennsylvania"
"SMU42000004245100001","Sporting Goods, Hobby, Musical Instrument, and Book Stores","Pennsylvania"
"SMU42000004245200001","General Merchandise Stores","Pennsylvania"
"SMU42000004245220001","Department Stores","Pennsylvania"
"SMU42000004245300001","Miscellaneous Store Retailers","Pennsylvania"
"SMU42000004245400001","Nonstore Retailers","Pennsylvania"
"SMU42000004300000001","Transportation, Warehousing, and Utilities","Pennsylvania"
"SMU42000004322000001","Utilities","Pennsylvania"
"SMU42000004322110001","Electric Power Generation, Transmission and Distribution","Pennsylvania"
"SMU42000004340008901","Transportation and Warehousing","Pennsylvania"
"SMU42000004348100001","Air Transportation","Pennsylvania"
"SMU42000004348400001","Truck Transportation","Pennsylvania"
"SMU42000004348410001","General Freight Trucking","Pennsylvania"
"SMU42000004348500001","Transit and Ground Passenger Transportation","Pennsylvania"
"SMU42000004349200001","Couriers and Messengers","Pennsylvania"
"SMU42000004349300001","Warehousing and Storage","Pennsylvania"
"SMU42000005000000001","Information","Pennsylvania"
"SMU42000005051100001","Publishing Industries (except Internet)","Pennsylvania"
"SMU42000005051700001","Telecommunications","Pennsylvania"
"SMU42000005500000001","Financial Activities","Pennsylvania"
"SMU42000005552000001","Finance and Insurance","Pennsylvania"
"SMU42000005552200001","Credit Intermediation and Related Activities including Monetary Authorities - Central Bank","Pennsylvania"
"SMU42000005552210001","Depository Credit Intermediation including Monetary Authorities - Central Bank","Pennsylvania"
"SMU42000005552300001","Financial Investments and Related Activities including Financial Vehicles","Pennsylvania"
"SMU42000005552400001","Insurance Carriers and Related Activities","Pennsylvania"
"SMU42000005553000001","Real Estate and Rental and Leasing","Pennsylvania"
"SMU42000005553100001","Real Estate","Pennsylvania"
"SMU42000006000000001","Professional and Business Services","Pennsylvania"
"SMU42000006054000001","Professional, Scientific, and Technical Services","Pennsylvania"
"SMU42000006054110001","Legal Services","Pennsylvania"
"SMU42000006054120001","Accounting, Tax Preparation, Bookkeeping, and Payroll Services","Pennsylvania"
"SMU42000006054130001","Architectural, Engineering, and Related Services","Pennsylvania"
"SMU42000006054150001","Computer Systems Design and Related Services","Pennsylvania"
"SMU42000006054160001","Management, Scientific, and Technical Consulting Services","Pennsylvania"
"SMU42000006054170001","Scientific Research and Development Services","Pennsylvania"
"SMU42000006055000001","Management of Companies and Enterprises","Pennsylvania"
"SMU42000006056000001","Administrative and Support and Waste Management and Remediation Services","Pennsylvania"
"SMU42000006056100001","Administrative and Support Services","Pennsylvania"
"SMU42000006056130001","Employment Services","Pennsylvania"
"SMU42000006056140001","Business Support Services","Pennsylvania"
"SMU42000006056170001","Services to Buildings and Dwellings","Pennsylvania"
"SMU42000006500000001","Education and Health Services","Pennsylvania"
"SMU42000006561000001","Educational Services","Pennsylvania"
"SMU42000006561110001","Elementary and Secondary Schools","Pennsylvania"
"SMU42000006561130001","Colleges, Universities, and Professional Schools","Pennsylvania"
"SMU42000006562000001","Health Care and Social Assistance","Pennsylvania"
"SMU42000006562100001","Ambulatory Health Care Services","Pennsylvania"
"SMU42000006562110001","Offices of Physicians","Pennsylvania"
"SMU42000006562160001","Home Health Care Services","Pennsylvania"
"SMU42000006562200001","Hospitals","Pennsylvania"
"SMU42000006562210001","General Medical and Surgical Hospitals","Pennsylvania"
"SMU42000006562300001","Nursing and Residential Care Facilities","Pennsylvania"
"SMU42000006562320001","Residential Intellectual and Developmental Disability, Mental Health and Substance Abuse Facilities","Pennsylvania"
"SMU42000006562400001","Social Assistance","Pennsylvania"
"SMU42000006562440001","Child Day Care Services","Pennsylvania"
"SMU42000007000000001","Leisure and Hospitality","Pennsylvania"
"SMU42000007071000001","Arts, Entertainment, and Recreation","Pennsylvania"
"SMU42000007071300001","Amusement, Gambling, and Recreation Industries","Pennsylvania"
"SMU42000007072000001","Accommodation and Food Services","Pennsylvania"
"SMU42000007072100001","Accommodation","Pennsylvania"
"SMU42000007072200001","Food Services and Drinking Places","Pennsylvania"
"SMU42000007072230001","Special Food Services","Pennsylvania"
"SMU42000007072250001","Restaurants and Other Eating Places","Pennsylvania"
"SMU42000007072251101","Full-Service Restaurants","Pennsylvania"
"SMU42000007072259001","Limited-Service Restaurants and Other Eating Places","Pennsylvania"
"SMU42000008000000001","Other Services","Pennsylvania"
"SMU42000008081100001","Repair and Maintenance","Pennsylvania"
"SMU42000008081200001","Personal and Laundry Services","Pennsylvania"
"SMU42000008081300001","Religious, Grantmaking, Civic, Professional, and Similar Organizations","Pennsylvania"
"SMU42000009000000001","Government","Pennsylvania"
"SMU42000009091000001","Federal Government","Pennsylvania"
"SMU42000009091911801","Department of Defense, including Ship Building","Pennsylvania"
"SMU42000009091912001","U.S. Postal Service","Pennsylvania"
"SMU42000009092000001","State Government","Pennsylvania"
"SMU42000009092161101","State Government Educational Services","Pennsylvania"
"SMU42000009092200001","State Government Excluding Education","Pennsylvania"
"SMU42000009093000001","Local Government","Pennsylvania"
"SMU42000009093161101","Local Government Educational Services","Pennsylvania"
"SMU42000009093200001","Local Government excluding Educational Services","Pennsylvania"
"SMU48000000000000001","Total Nonfarm","Texas"
"SMU48000000500000001","Total Private","Texas"
"SMU48000000600000001","Goods Producing","Texas"
"SMU48000000700000001","Service-Providing","Texas"
"SMU48000000800000001","Private Service Providing","Texas"
"SMU48000001000000001","Mining and Logging","Texas"
"SMU48000001021000001","Mining, Quarrying, and Oil and Gas Extraction","Texas"
"SMU48000001021100001","Oil and Gas Extraction","Texas"
"SMU48000001021300001","Support Activities for Mining","Texas"
"SMU48000001500000001","Mining, Logging and Construction","Texas"
"SMU48000002000000001","Construction","Texas"
"SMU48000002023600001","Construction of Buildings","Texas"
"SMU48000002023700001","Heavy and Civil Engineering Construction","Texas"
"SMU48000002023710001","Utility System Construction","Texas"
"SMU48000002023730001","Highway, Street, and Bridge Construction","Texas"
"SMU48000002023800001","Specialty Trade Contractors","Texas"
"SMU48000002023810001","Foundation, Structure, and Building Exterior Contractors","Texas"
"SMU48000002023820001","Building Equipment Contractors","Texas"
"SMU48000002023830001","Building Finishing Contractors","Texas"
"SMU48000002023890001","Other Specialty Trade Contractors","Texas"
"SMU48000003000000001","Manufacturing","Texas"
"SMU48000003100000001","Durable Goods","Texas"
"SMU48000003132100001","Wood Product Manufacturing","Texas"
"SMU48000003132700001","Nonmetallic Mineral Product Manufacturing","Texas"
"SMU48000003132730001","Cement and Concrete Product Manufacturing","Texas"
"SMU48000003133100001","Primary Metal Manufacturing","Texas"
"SMU48000003133110001","Iron and Steel Mills and Ferroalloy Manufacturing","Texas"
"SMU48000003133200001","Fabricated Metal Product Manufacturing","Texas"
"SMU48000003133230001","Architectural and Structural Metals Manufacturing","Texas"
"SMU48000003133300001","Machinery Manufacturing","Texas"
"SMU48000003133310001","Agriculture, Construction, and Mining Machinery Manufacturing","Texas"
"SMU48000003133400001","Computer and Electronic Product Manufacturing","Texas"
"SMU48000003133420001","Communications Equipment Manufacturing","Texas"
"SMU48000003133440001","Semiconductor and Other Electronic Component Manufacturing","Texas"
"SMU48000003133450001","Navigational, Measuring, Electromedical, and Control Instruments Manufacturing","Texas"
"SMU48000003133500001","Electrical Equipment, Appliance, and Component Manufacturing","Texas"
"SMU48000003133600001","Transportation Equipment Manufacturing","Texas"
"SMU48000003133610001","Motor Vehicle Manufacturing","Texas"
"SMU48000003133640001","Aerospace Product and Parts Manufacturing","Texas"
"SMU48000003133700001","Furniture and Related Product Manufacturing","Texas"
"SMU48000003133900001","Miscellaneous durable goods manufacturing","Texas"
"SMU48000003200000001","Non-Durable Goods","Texas"
"SMU48000003231100001","Food Manufacturing","Texas"
"SMU48000003231160001","Animal Slaughtering and Processing","Texas"
